id,move_prefix,prefix_ply_count,side_to_move,white_win_rate,draw_rate,black_win_rate,cohort_game_count
898,e4 b6 f4 Bb7 e5 e6 Nf3 d6 d4 dxe5,10,white,0.5333333333333333,0.0,0.4666666666666667,15
900,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 d4 exd4,12,white,0.45652173913043476,0.043478260869565216,0.5,46
901,e4 c5 Nf3 Nc6 Nc3 g6 d4 cxd4 Nxd4 Bg7 Nxc6 bxc6,12,white,0.4,0.0,0.6,25
902,d4 e5 dxe5 Nc6 Nf3 Qe7 Bf4 Qb4+ Nbd2 Qxf4,10,white,0.35714285714285715,0.0,0.6428571428571429,14
904,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5,10,white,0.5192307692307693,0.019230769230769232,0.46153846153846156,52
905,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qe7,10,white,0.46153846153846156,0.0,0.5384615384615384,13
906,e4 e5 Nf3 d6 d4 exd4 Qxd4 Nc6 Bb5 Bd7,10,white,0.5849056603773585,0.05660377358490566,0.3584905660377358,53
907,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d4 exd4,10,white,0.4864864864864865,0.02702702702702703,0.4864864864864865,37
908,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4 Nxd4 Bb7,12,white,0.34782608695652173,0.08695652173913043,0.5652173913043478,23
910,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Nxe4 Qe2 d5 d3 Nf6,12,white,0.25,0.08333333333333333,0.6666666666666666,12
911,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5 Bb5 Ne4,12,white,0.5,0.0,0.5,14
912,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 c5 dxc5 Bxc5,12,white,0.4666666666666667,0.0,0.5333333333333333,15
913,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 a6,10,white,0.23076923076923078,0.0,0.7692307692307693,13
914,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 d6,12,white,0.55,0.05,0.4,20
915,e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 Nc6 Qg3 O-O,10,white,0.4444444444444444,0.05555555555555555,0.5,18
917,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4,10,white,0.26666666666666666,0.07407407407407407,0.6592592592592592,135
919,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 exd4,10,white,0.5370370370370371,0.1111111111111111,0.35185185185185186,54
920,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 Bg4,10,white,0.5294117647058824,0.0,0.47058823529411764,34
921,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bc5 c3 O-O d4 exd4,16,white,0.9166666666666666,0.0,0.08333333333333333,12
922,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d3 Bg4 h3 Bh5,12,white,0.5,0.0625,0.4375,16
923,d4 d5 c4 e6 e3 Nf6 cxd5 exd5 Nc3 c6,10,white,0.4166666666666667,0.08333333333333333,0.5,12
924,e4 e5 f4 Nc6 Nf3 d6 Bc4 h6 O-O Bg4,10,white,0.6153846153846154,0.07692307692307693,0.3076923076923077,13
925,e4 c5 Nf3 e6 d4 d5 dxc5 Bxc5 exd5 exd5,10,white,0.38461538461538464,0.038461538461538464,0.5769230769230769,26
926,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 c3 Bg7 d4 exd4 cxd4 d5,14,white,0.5833333333333334,0.0,0.4166666666666667,12
927,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O,10,white,0.5441176470588235,0.014705882352941176,0.4411764705882353,68
928,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4 cxd4 Bb4+ Nc3 Bg4,14,white,0.6818181818181818,0.045454545454545456,0.2727272727272727,22
929,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 f3 Bh5,10,white,0.5769230769230769,0.11538461538461539,0.3076923076923077,26
930,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 c3 Bg4,10,white,0.47368421052631576,0.10526315789473684,0.42105263157894735,19
932,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Nc3 d6,10,white,0.4375,0.0,0.5625,16
933,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 gxf3 Nc6,10,white,0.47368421052631576,0.10526315789473684,0.42105263157894735,19
934,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Bc5 e3 Nc6,10,white,0.5319148936170213,0.0425531914893617,0.425531914893617,47
935,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c3 Bg7,10,white,0.3125,0.0625,0.625,16
936,e4 e5 Nf3 f5 Nxe5 Qf6 d4 d6 Nc4 fxe4,10,white,0.42857142857142855,0.0,0.5714285714285714,14
937,e4 c6 Nf3 d5 exd5 cxd5 d4 Nf6 Nc3 Bg4,10,white,0.36,0.04,0.6,25
938,d4 e6 c4 c5 d5 exd5 cxd5 d6 Nc3 Nf6,10,white,0.7058823529411765,0.058823529411764705,0.23529411764705882,17
939,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4,10,white,0.3333333333333333,0.0,0.6666666666666666,30
942,e4 e5 Nf3 Qf6 d4 exd4 Nxd4 Bc5 c3 Nc6,10,white,0.5384615384615384,0.0,0.46153846153846156,13
943,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 h3 Bh5,10,white,0.6153846153846154,0.07692307692307693,0.3076923076923077,13
944,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 Qf6 Qb3 b6,14,white,0.7407407407407407,0.0,0.25925925925925924,27
945,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Bxc3+ bxc3 d6,10,white,0.4,0.0,0.6,15
946,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qd5 Nf6,12,white,0.3333333333333333,0.06666666666666667,0.6,15
947,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 Bg4,10,white,0.575,0.025,0.4,40
948,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 e6,12,white,0.5294117647058824,0.058823529411764705,0.4117647058823529,17
949,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nb3 Bb4,12,white,0.5882352941176471,0.058823529411764705,0.35294117647058826,17
950,e4 e5 Nf3 Nc6 d4 exd4 Bb5 Bc5 O-O Nge7,10,white,0.7272727272727273,0.045454545454545456,0.22727272727272727,22
951,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Nc6,10,white,0.26666666666666666,0.0,0.7333333333333333,15
952,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O a6 Bxc6 Nxc6,10,white,0.3684210526315789,0.10526315789473684,0.5263157894736842,19
953,e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 Nc3 Bc5 Nf3 Nf6,12,white,0.5,0.0,0.5,12
955,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+,14,white,0.3877551020408163,0.04081632653061224,0.5714285714285714,49
956,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg7 Bg5 O-O,12,white,0.36666666666666664,0.06666666666666667,0.5666666666666667,30
957,d4 d5 c4 dxc4 e4 e6 Bxc4 Nf6 Nc3 Bb4,10,white,0.6428571428571429,0.07142857142857142,0.2857142857142857,14
958,e4 e5 Nf3 d6 d4 Be7 dxe5 dxe5 Qxd8+ Bxd8,10,white,0.5789473684210527,0.0,0.42105263157894735,19
959,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6,12,white,0.5333333333333333,0.0,0.4666666666666667,15
960,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Nc6 Qxe6 Bxe6 Bb5 Bd7,12,white,0.6086956521739131,0.08695652173913043,0.30434782608695654,23
961,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 Bb6,10,white,0.6,0.0,0.4,15
962,e4 e5 Nf3 Nc6 Nc3 Bc5 Nxe5 Bxf2+ Kxf2 Nxe5,10,white,0.6923076923076923,0.0,0.3076923076923077,13
963,e4 e5 Nf3 Nc6 d4 exd4 Bb5 Bc5 O-O Nge7 Ng5 O-O Nxh7 Kxh7 Qh5+ Kg8,16,white,0.8666666666666667,0.0,0.13333333333333333,15
964,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 d4 exd4,10,white,0.5333333333333333,0.06666666666666667,0.4,15
965,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Nc3 Be6,12,white,0.42857142857142855,0.0,0.5714285714285714,14
966,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 O-O O-O,10,white,0.42105263157894735,0.05263157894736842,0.5263157894736842,19
967,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 Nge7,10,white,0.5,0.0,0.5,12
968,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 Bb5+ c6,10,white,0.5384615384615384,0.07692307692307693,0.38461538461538464,13
969,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Nf6,10,white,0.2972972972972973,0.08108108108108109,0.6216216216216216,37
970,e4 c5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg7,10,white,0.16666666666666666,0.3333333333333333,0.5,12
971,e4 c5 f4 g6 Nf3 Bg7 c3 Nc6 d4 cxd4,10,white,0.3076923076923077,0.0,0.6923076923076923,13
972,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 d6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 Bg4,16,white,0.5882352941176471,0.0,0.4117647058823529,17
973,e4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 d4 Nf6,10,white,0.35714285714285715,0.07142857142857142,0.5714285714285714,14
974,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nxc6 bxc6,10,white,0.5416666666666666,0.041666666666666664,0.4166666666666667,24
975,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 O-O,10,white,0.5714285714285714,0.0,0.42857142857142855,35
976,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6,10,white,0.5757575757575758,0.030303030303030304,0.3939393939393939,33
977,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 c3 Bg7 d4 exd4,12,white,0.6285714285714286,0.02857142857142857,0.34285714285714286,35
978,e4 c5 Bc4 e6 d3 d5 exd5 exd5 Bb5+ Nc6,10,white,0.38461538461538464,0.0,0.6153846153846154,13
979,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Nc3 Qf6,12,white,0.25,0.08333333333333333,0.6666666666666666,12
980,e4 c5 Bc4 e6 Nf3 d5 exd5 exd5 Bb5+ Bd7,10,white,0.3548387096774194,0.16129032258064516,0.4838709677419355,31
981,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 Bc4 e6,10,white,0.375,0.041666666666666664,0.5833333333333334,24
982,e4 c5 Bc4 Nc6 Nf3 e6 d3 d5 exd5 exd5,10,white,0.3076923076923077,0.07692307692307693,0.6153846153846154,13
984,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qb6 Nxc6 bxc6,10,white,0.26666666666666666,0.06666666666666667,0.6666666666666666,15
985,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nxc6 Bxc6 Bxc6+ bxc6,14,white,0.6153846153846154,0.038461538461538464,0.34615384615384615,26
986,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Bd7,10,white,0.2702702702702703,0.02702702702702703,0.7027027027027027,37
987,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 g6,10,white,0.5238095238095238,0.047619047619047616,0.42857142857142855,21
989,e4 e5 Nf3 Nc6 d4 d6 d5 Nd4 Nxd4 exd4,10,white,0.6875,0.0625,0.25,16
990,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Be7 c3 d6,10,white,0.6428571428571429,0.14285714285714285,0.21428571428571427,14
995,e4 e5 Nf3 d6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,white,0.6071428571428571,0.03571428571428571,0.35714285714285715,28
996,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Ne2 Bg7,10,white,0.37037037037037035,0.018518518518518517,0.6111111111111112,54
997,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Ne5,10,white,0.7692307692307693,0.038461538461538464,0.19230769230769232,26
998,e4 c5 Nf3 e6 d4 d5 exd5 exd5 dxc5 Nf6,10,white,0.3076923076923077,0.0,0.6923076923076923,26
999,e4 e5 Nf3 Nc6 d4 d6 dxe5 dxe5 Qxd8+ Kxd8,10,white,0.6326530612244898,0.10204081632653061,0.2653061224489796,49
1000,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 c6,10,white,0.46153846153846156,0.0,0.5384615384615384,13
1002,d4 d5 c4 Nc6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 e5 d5 Ne7,14,white,0.8260869565217391,0.0,0.17391304347826086,23
1003,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 h6 d4 exd4 cxd4 Bb6,12,white,0.6111111111111112,0.1111111111111111,0.2777777777777778,18
1004,Nf3 Nf6 d4 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5 O-O Nc6,14,white,0.6842105263157895,0.05263157894736842,0.2631578947368421,19
1005,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Qf6,10,white,0.345679012345679,0.024691358024691357,0.6296296296296297,81
1006,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 Bb4,12,white,0.32,0.04,0.64,25
1007,e4 c5 Nf3 Nc6 c3 e6 d4 cxd4 cxd4 d5,10,white,0.3333333333333333,0.047619047619047616,0.6190476190476191,21
1008,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Qxd4 Bd7 Bxc6 Bxc6,12,white,0.6071428571428571,0.10714285714285714,0.2857142857142857,28
1009,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 Bg4 dxe5 Bxf3,12,white,0.47058823529411764,0.0,0.5294117647058824,17
1010,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb6,12,white,0.6666666666666666,0.06666666666666667,0.26666666666666666,30
1011,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7,10,white,0.5694444444444444,0.037037037037037035,0.39351851851851855,216
1012,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 c5,10,white,0.7666666666666667,0.0,0.23333333333333334,30
1013,e4 e5 Nf3 Nc6 Bc4 d6 d4 exd4 Nxd4 Nxd4 Qxd4 Qf6,12,white,0.42857142857142855,0.07142857142857142,0.5,14
1014,d4 d5 Nc3 Nf6 Bf4 Bf5 Nb5 Na6 a3 c6 Nc3 e6,12,white,0.6875,0.0,0.3125,16
1015,e4 e5 Nf3 Nc6 Bb5 Nd4 Bc4 Nxf3+ Qxf3 Nf6,10,white,0.45,0.05,0.5,20
1017,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5 Bb3 d5 dxe5 Be6 Nbd2 Be7,18,white,0.8333333333333334,0.08333333333333333,0.08333333333333333,12
1018,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nxd4 Nxd4,10,white,0.5217391304347826,0.043478260869565216,0.43478260869565216,23
1019,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 d3 Qe7 dxe4 Qxe5,12,white,0.75,0.0,0.25,12
1020,e4 e5 Bc4 Nc6 Qh5 g6 Qf3 Nf6 c3 Bg7,10,white,0.5555555555555556,0.05555555555555555,0.3888888888888889,18
1021,d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 Bg5 h6 Bh4 O-O,12,white,0.6363636363636364,0.0,0.36363636363636365,22
1022,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Bd6 O-O O-O,12,white,0.375,0.025,0.6,40
1023,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 a6 Bxc6 dxc6,10,white,0.75,0.0,0.25,12
1024,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 h4 h6 Nf3 Nd7,14,white,0.5333333333333333,0.06666666666666667,0.4,15
1025,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 Nf6 Nb1c3 Bb4,12,white,0.6923076923076923,0.0,0.3076923076923077,13
1026,d4 d5 c4 Nc6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3,10,white,0.8064516129032258,0.0,0.1935483870967742,62
1027,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Nxd4,10,white,0.5294117647058824,0.058823529411764705,0.4117647058823529,17
1028,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Nc6,10,white,0.5172413793103449,0.0,0.4827586206896552,29
1030,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3 b5,10,white,0.5,0.0,0.5,30
1031,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5,10,white,0.6078431372549019,0.058823529411764705,0.3333333333333333,51
1032,e4 e5 Nf3 d6 d4 exd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6,12,white,0.6086956521739131,0.021739130434782608,0.3695652173913043,46
1033,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 O-O a6,10,white,0.8181818181818182,0.045454545454545456,0.13636363636363635,22
1035,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Bxc6 dxc6,10,white,0.7692307692307693,0.07692307692307693,0.15384615384615385,13
1038,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qf3 c6,10,white,0.65,0.0,0.35,20
1039,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bxf3 Qxf3 Qf6 Qxf6 Nxf6,12,white,0.3888888888888889,0.1111111111111111,0.5,36
1041,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 b6,10,white,0.7142857142857143,0.0,0.2857142857142857,14
1042,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Bc4 Nf6,12,white,0.3448275862068966,0.017241379310344827,0.6379310344827587,58
1043,d4 e6 Nf3 d5 g3 Nf6 Bg2 c5 O-O cxd4 Nxd4 Nc6,12,white,0.7,0.0,0.3,20
1044,e4 e5 Nf3 d6 d4 Qe7 dxe5 dxe5 Nc3 c6,10,white,0.5384615384615384,0.0,0.46153846153846156,13
1045,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 a6,12,white,0.38095238095238093,0.09523809523809523,0.5238095238095238,21
1046,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 h3 Bg7,10,white,0.42857142857142855,0.0,0.5714285714285714,14
1048,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 Nc3 d6,10,white,0.23529411764705882,0.0,0.7647058823529411,17
1049,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 dxc3 Bxf7+ Kxf7,12,white,0.6571428571428571,0.05714285714285714,0.2857142857142857,35
1050,e4 e5 Bc4 Nf6 Nf3 Nc6 Ng5 d5 exd5 Na5,10,white,0.45161290322580644,0.06451612903225806,0.4838709677419355,31
1051,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 O-O e3 Nbd7,12,white,0.6666666666666666,0.0,0.3333333333333333,21
1052,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Bc5 d3 Nf6,10,white,0.7857142857142857,0.0,0.21428571428571427,14
1053,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Be2 h6,16,white,0.28,0.0,0.72,25
1054,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 d4 Nc6,10,white,0.2962962962962963,0.037037037037037035,0.6666666666666666,27
1055,d4 d5 c4 dxc4 e3 b5 a4 c6 axb5 cxb5 Qf3 Nc6,12,white,0.6086956521739131,0.043478260869565216,0.34782608695652173,23
1056,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d3 Bb4,10,white,0.46153846153846156,0.07692307692307693,0.46153846153846156,52
1059,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bh5 g4 Bg6,10,white,0.45714285714285713,0.10476190476190476,0.4380952380952381,105
1060,e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 g3 Bc5,10,white,0.5,0.0,0.5,12
1061,e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 Nc3 Nf6,10,white,0.4166666666666667,0.08333333333333333,0.5,24
1062,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qf3 Nf6,10,white,0.43478260869565216,0.0,0.5652173913043478,23
1063,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,10,white,0.4375,0.03125,0.53125,64
1064,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bf4 O-O,10,white,0.5882352941176471,0.11764705882352941,0.29411764705882354,17
1065,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 d3 e6,10,white,0.5384615384615384,0.0,0.46153846153846156,13
1066,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Ne7,10,white,0.5,0.058823529411764705,0.4411764705882353,34
1067,e4 c6 f4 d5 exd5 cxd5 d4 Nc6 Nf3 Bg4,10,white,0.21052631578947367,0.0,0.7894736842105263,19
1069,e4 Nc6 Nf3 e5 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Ba4 h6,16,white,0.5,0.0,0.5,14
1070,d4 c6 c4 d5 Nc3 e6 Nf3 Nf6 Bg5 Be7,10,white,0.75,0.05,0.2,20
1071,d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 Bd2 Bxc3,12,white,0.8863636363636364,0.0,0.11363636363636363,44
1072,d4 d5 c4 dxc4 Nc3 Nf6 e4 e6 Bxc4 Bb4,10,white,0.6818181818181818,0.0,0.3181818181818182,22
1073,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qxe2+ Bxe2 e6,10,white,0.6153846153846154,0.0,0.38461538461538464,26
1074,d4 d5 c4 dxc4 Nc3 Nf6 e4 e6 e5 Nd5,10,white,0.5833333333333334,0.0,0.4166666666666667,12
1075,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Bxc3+,10,white,0.5853658536585366,0.024390243902439025,0.3902439024390244,41
1076,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 d3 Nxc4,12,white,0.5833333333333334,0.0,0.4166666666666667,24
1077,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 c3 Nxe4,10,white,0.6153846153846154,0.0,0.38461538461538464,13
1078,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 O-O O-O,10,white,0.5555555555555556,0.0,0.4444444444444444,18
1079,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 a6,10,white,0.5,0.0,0.5,16
1080,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6,12,white,0.3382352941176471,0.029411764705882353,0.6323529411764706,136
1081,d4 Nf6 c4 e6 Nc3 d5 Nf3 Be7 Bg5 h6,10,white,0.5714285714285714,0.0,0.42857142857142855,28
1082,e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 bxc6 d4 cxd4 Qxd4 Nf6,12,white,0.4666666666666667,0.0,0.5333333333333333,15
1083,e4 c6 d4 d5 Nc3 dxe4 f3 exf3 Nxf3 Bg4 Bc4 e6,12,white,0.75,0.0,0.25,12
1084,e4 c5 Nf3 e6 d4 d5 exd5 exd5 dxc5 Bxc5,10,white,0.43333333333333335,0.06666666666666667,0.5,30
1085,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 e5,12,white,0.5,0.08333333333333333,0.4166666666666667,12
1086,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Qf6,12,white,0.5714285714285714,0.047619047619047616,0.38095238095238093,21
1087,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 Nxd5,18,white,0.1875,0.0625,0.75,16
1088,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 Ne2 Bg7 d3 O-O,12,white,0.5185185185185185,0.0,0.48148148148148145,27
1089,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6,10,white,0.42857142857142855,0.14285714285714285,0.42857142857142855,14
1090,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Bd3 Bg4 c3 e6,12,white,0.3076923076923077,0.0,0.6923076923076923,13
1091,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 f6,12,white,0.5789473684210527,0.05263157894736842,0.3684210526315789,19
1092,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qh4 Nxc6 Qxe4+,10,white,0.2222222222222222,0.0,0.7777777777777778,18
1094,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bxf3 Qxf3 Qf6,10,white,0.46987951807228917,0.060240963855421686,0.46987951807228917,83
1095,e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 a6 Ba4 b5,10,white,0.5263157894736842,0.10526315789473684,0.3684210526315789,19
1096,e4 b6 Nf3 Bb7 Nc3 e6 Bc4 Bb4 d3 Bxc3+,10,white,0.3076923076923077,0.07692307692307693,0.6153846153846154,13
1097,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Bg7,10,white,0.6851851851851852,0.09259259259259259,0.2222222222222222,54
1098,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Bd3 O-O,12,white,0.6190476190476191,0.0,0.38095238095238093,21
1099,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Na5,10,white,0.5333333333333333,0.03333333333333333,0.43333333333333335,30
1100,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nxc6 bxc6,12,white,0.35714285714285715,0.0,0.6428571428571429,14
1101,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 Bd6 Bg5 c6,12,white,0.2916666666666667,0.08333333333333333,0.625,24
1102,e4 e5 Nf3 Nc6 Bb5 Bc5 c3 d6 d4 exd4 cxd4 Bb6 d5 a6,14,white,0.9166666666666666,0.0,0.08333333333333333,12
1103,e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 exd6 exd6,10,white,0.36,0.08,0.56,25
1104,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Nxe4 d4 b5,12,white,0.59375,0.0,0.40625,32
